VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
281923,2018-05-01 22:30:18.830,4.215704918,51.27518845,5681129.51,584798.5459,0,0
281923,2018-05-01 17:36:37.307,4.215731621,51.27519226,5681129.965,584800.4014,0,0
281923,2018-05-02 08:22:09.597,4.287045002,51.29759979,5683706.523,589730.8343,128,5.7
281923,2018-05-01 23:00:27.000,4.215710163,51.27519608,5681130.364,584798.8977,0,0
281923,2018-05-02 08:27:37.100,4.300954819,51.29466629,5683397.402,590706.351,102.8,6
281923,2018-05-01 18:06:46.473,4.215734959,51.27518082,5681128.696,584800.6553,0,0
281923,2018-05-01 23:30:27.307,4.21570158,51.27516556,5681126.961,584798.3552,0,0
281923,2018-05-02 08:32:38.210,4.31427002,51.29102707,5683009.246,591641.9356,126.5,6.7
281923,2018-05-02 08:37:17.977,4.324286461,51.28427505,5682270.954,592353.8831,168,7.1
281923,2018-05-02 06:32:18.477,4.216458321,51.27619171,5681241.947,584849.2477,0,0
281923,2018-05-02 00:00:37.587,4.21574688,51.27515411,5681125.74,584801.5359,0,0
281923,2018-05-01 18:36:48.953,4.215740204,51.27518845,5681129.551,584801.0071,0,0
281923,2018-05-02 06:56:37.720,4.23105669,51.27419281,5681036.632,585871.1923,120.9,5
281923,2018-05-01 19:06:57.450,4.215734959,51.27516937,5681127.424,584800.6764,0,0
281923,2018-05-02 00:30:47.050,4.215696812,51.2751503,5681125.258,584798.0507,0,0
281923,2018-05-02 09:07:18.850,4.329864979,51.27663803,5681428.729,592758.2881,0,0
281923,2018-05-01 19:36:58.087,4.21573019,51.27522659,5681133.781,584800.2384,0,0
281923,2018-05-02 07:09:38.057,4.24502182,51.27654648,5681314.791,586840.8458,33.7,3.8
281923,2018-05-02 09:21:20.120,4.344548225,51.27567291,5681340.056,593784.3716,83.6,8.1
281923,2018-05-02 01:00:48.623,4.215756893,51.27518845,5681129.57,584802.1712,0,0
